id,property_name,avg_price_per_night,guests,bedrooms,beds,baths,reviews,Rating,Ocupação,Receita Bruta
12350280,Orlando Dream At Westside 10 min from Disney!,$76.00,11,5,7,4.5,87,5,81.08%,"$22,492.52"
6744153,Luxurious Solterra Resort 15 min from Disney area,$199.00,11,5,7,4.5,62,5,80.33%,"$58,350.12"
13967851,NEW! Modern/3m Disney (3133) Two Ensuites,$170.00,12,5,7,4,48,5,81.33%,"$50,467.33"
22272910,5 Bedroom/5 Bathroom Storey Lake (4777KC),$269.00,15,5,7,5,10,5,87.33%,"$85,748.23"
13513371,SPECIAL OFFER Storey Lake 5Bed5Bath Pool&Spa 4708,$199.00,12,5,7,5,66,5,83.50%,"$60,650.23"
15159734,New Townhome 8 minutes from Disney,$151.00,10,5,7,4,42,5,77.50%,"$42,714.13"
16017879,LUXURY 5BED 3BATH|PRIVATE POOL HOME|LAKE VIEW,$175.00,10,5,7,3,12,5,81.33%,"$51,951.67"
3709305,Disney 5bd 4bath Private Pool & Spa,$144.00,12,5,7,4,50,5,81.25%,"$42,705.00"
9489402,LUXURY HOME Paradise Palm KISSIMMEE RESORT FLORIDA,$199.00,12,5,7,5,31,5,85.08%,"$61,800.28"
16575525,New Town Home 5 Bad / 4 bat near Disney with Pool,$180.00,12,5,7,4,23,5,85.83%,"$56,392.50"
20681190,Min to Disney World! 5 bed 5 Bath !Free Shuttle!(4781),$240.00,12,5,7,5,15,5,81.92%,"$71,759.00"
15506756,**NEW 5 BED WITH POOL NEAR DISNEY**,$179.00,10,5,7,4.5,18,5,78.50%,"$51,287.98"
18854027,5 bedroom Home with Pool 10 min from Disney World,$175.00,10,5,7,3.5,27,5,81.50%,"$52,058.13"
20000011,MyRental Property 37,$299.00,12,5,7,5,25,5,82.83%,"$90,400.16"
20000012,MyRental Property 37,$299.00,12,5,7,5,25,5,78.75%,"$85,943.81"
20000025,MyRental Property 24,$189.00,10,5,7,4,24,5,78.25%,"$53,980.76"
20815316,Storey Lake Escape,$159.00,10,5,8,4,36,4.5,78.42%,"$45,509.11"
15675913,Luxurious Sonoma House - 5br with private pool!ARB,$185.00,15,5,8,5,24,5,82.08%,"$55,426.77"
21334223,STOREY LAKE NO WATER PARK FEE VACATION HOME,$129.00,14,5,8,4,50,5,74.92%,"$35,274.51"
2373716,"Gated, 5Br/3Ba, 6mi to Disney, free WiFi/Cable TV",$88.00,12,5,8,3,126,4.5,78.58%,"$25,240.97"
7109681,Private Hot Tub! Awesome 5BR Unit Near ALL Parks (2420CV),$105.00,12,5,8,3,59,4.5,81.92%,"$31,394.56"
210833,"Gated, Sleep12, free WiFi/TV, 6mToDisney, Jacuzzi",$88.00,12,5,8,3,135,4.5,81.42%,"$26,151.03"
21800983,Luxury villa near Disney !,$90.00,11,5,8,4.5,36,4.5,82.00%,"$26,937.00"
3852008,"5BR New Home, Private Pool, 15min Disney, Gated",$189.00,12,5,8,4.5,94,5,78.08%,"$53,865.79"
20215417,NH-18006 New Luxury 5 Bedr House Close to Disney,$150.00,14,5,8,4,51,5,77.42%,"$42,385.63"
27751986,Spacious 5bd near Disney -Top Rated Resort 4815,$159.00,13,5,8,4,15,5,80.17%,"$46,524.73"
18748802,Contemporary Decor Vacation Home SL4773,$257.00,11,5,8,5,19,5,78.67%,"$73,793.27"
14300396,Spacious New Villa for Families - close to disney,$169.00,10,5,8,5,35,5,80.17%,"$49,450.81"
8407531,Spectacular Orlando Golf Villa,$119.00,10,5,8,3,33,5,77.92%,"$33,843.10"
17827575,Festival Vacation Getaway - 5 Miles from Disney!,$160.00,12,5,8,5,52,5,80.17%,"$46,817.33"
23269741,Brand New 5BD/5BA Villa 10 min from Walt Disney!,$190.00,12,5,8,5,10,5,77.25%,"$53,572.88"
11303968,5 Bed/4 Bth Star Wars/Frozen Home Private Pool/Spa,$155.00,12,5,8,4,23,5,83.25%,"$47,098.69"
20000019,MyRental Property 30,$189.00,10,5,8,4,61,5,76.08%,"$52,486.09"
20960928,Stunning 5 bedroom home at Storey Lake,$220.00,10,5,9,5,25,4.5,78.50%,"$63,035.50"
19952053,SPECIAL OFFER Storey Lake 5Bed&5Bath Pool&Spa 4804,$249.00,14,5,9,5,53,5,82.08%,"$74,601.44"
27815137,Lakeview 5Br/Private Pool/Gated Resort/near Disney,$112.00,13,5,9,3,24,4.5,75.25%,"$30,762.20"
11890736,Vacation Home Orlando,$169.00,12,5,9,5,85,5,76.25%,"$47,034.81"
29828917,Comfortable with game room and pool! Near Disney!,$152.00,12,5,9,5,13,5,76.83%,"$42,627.13"
13991836,Fabulous Brand New 5Bed/5Bath/Game and Movie room,$199.00,12,5,9,5,57,4.5,82.67%,"$60,044.93"
8281657,5 Bdrm/Priv Pool MInutes to Disney!,$130.00,14,5,9,2.5,86,4.5,77.58%,"$36,813.29"
18159536,Wonder near Disney - Pool Home,$133.00,12,5,9,4,86,5,85.67%,"$41,586.88"
192505,"Relaxed Villa,3 Miles to Disney, 5BR/3.5 Bath/Pool",$140.00,12,5,9,3.5,104,5,78.33%,"$40,028.33"
15856777,NEW! Modern Home 5 Min Disney (4813) Two Ensuites,$218.00,14,5,9,4,40,5,80.17%,"$63,788.62"
18709696,NEW! 5 Bedroom/5 Bathroom Paradise Palms (8942SP),$189.00,15,5,9,5,22,5,79.17%,"$54,613.13"
22358373,5 Bathrooms/4 Bathrooms Storey Lake (4890RC),$119.00,14,5,9,4,25,5,81.42%,"$35,363.33"
14935130,5 Bedroom/4.5 Bathroom Windsor Westside (2034MD),$179.00,12,5,9,4.5,37,5,79.58%,"$51,995.77"
20747478,"Up 12 guests,9beds 5/5b Luxury at Encore WaterPark",$259.00,12,5,9,5,26,5,76.83%,"$72,634.39"
15928553,Emerald Island Luxury 5 BR 4 Bath 3 Miles Disney,$139.00,12,5,9,4,46,5,79.08%,"$40,122.93"
20000009,MyRental Property 39,$149.00,14,5,9,5,30,5,84.08%,"$45,728.72"
20000013,MyRental Property 36,$149.00,14,5,9,5,29,5,77.58%,"$42,193.70"
9506622,5Bed 5bath with pool near Disney,$204.00,14,5,10,5,102,5,75.75%,"$56,403.45"
13393890,NH-18002 Brand New 5 Bedroom Near Disney,$140.00,14,5,10,4,140,5,80.00%,"$40,880.00"
12112853,Gorgeous Disney Lake View Home,$140.00,12,5,10,3.5,30,5,82.75%,"$42,285.25"
19522947,5 bed 10 min to Disney at Storey Lake 4785,$159.00,12,5,10,5,18,5,78.00%,"$45,267.30"
3666988,Orlando Terra Verde Retreat,$160.00,10,5,10,4,66,4.5,75.75%,"$44,238.00"
18995930,NEW! 5 Bed/4 Bath Near Disney! Storey Lake (3066),$136.00,14,5,10,4,36,5,85.08%,"$42,235.37"
20484139,NEWLY BUILT 5 bed 5 bath 5 minutes to Disney World,$210.00,14,5,10,5,33,5,82.00%,"$62,853.00"
24117198,Close to Disney!NewTownhome5BD 4BTH W/Private Pool,$190.00,14,5,10,4,33,5,73.17%,"$50,741.08"
17078035,Just steps away from Disney...You will love it!,$159.00,14,5,10,2.5,42,5,77.25%,"$44,832.04"
23503908,"ST66-GATED RESORT, KIDS THEMED ROOMS, BBQ, WIFI!!!",$212.00,14,5,11,5,11,5,76.75%,"$59,389.15"
13330433,"Mickey, Minnie, Princess and fun",$159,12,5,12,4.5,39,5,81.33%,"$47,201.80"
14760522,"Townhome 5 BR NEW ""Windsor at Westside Resort""",$174.00,12,5,12,4.5,53,5,82.08%,"$52,131.13"
