id,property_name,avg_price_per_night,guests,bedrooms,beds,baths,reviews,Rating,Ocupação,Receita Bruta
21311169,Townhome NEW 4 BR - Private BBQ / Splash Pool,127.00,10.00,4.00,10.00,3.50,16.00,5.00,0.80,37006.74
12915421,Casa em Resort - Condominio Windsor at Westside,156.00,10.00,4.00,10.00,3.50,40.00,5.00,0.82,46928.05
7900668,"Disney Vacation Home, Lake View, Great Location !",145.00,11.00,4.00,11.00,3.50,88.00,5.00,0.79,41590.23
21087893,Fantasia 1,89.00,10.00,5.00,6.00,3.00,42.00,4.50,0.75,24201.33
17509155,"ST61, Beautiful Lakeviews, 2 Miles from Disney!!",212.00,12.00,5.00,6.00,5.00,20.00,5.00,0.79,61194.68
12367560,Vacation home in Orlando,155.00,12.00,5.00,6.00,5.00,34.00,5.00,0.74,41912.65
9387718,Mickey Themed. Most Popular Home in the area,185.00,11.00,5.00,6.00,3.00,25.00,5.00,0.82,55483.04
10590841,Gorgeous Solterra Resort 15 min from Disney area,199.00,11.00,5.00,6.00,5.00,45.00,5.00,0.83,59923.88
7171230,Orlando 5 bdr w/pool + close to Disney,160.00,12.00,5.00,6.00,5.00,79.00,5.00,0.80,46476.67
9514338,Amazing House Solterra Resort 15 min from Disney,210.00,10.00,5.00,6.00,4.50,26.00,5.00,0.79,60298.00
20000033,MyRental Property 16,189.00,10.00,5.00,6.00,4.00,13.00,5.00,0.83,57544.99
31557455,DISNEY Pool/Spa Home 5 BDRM 3 Bath w/ updates,125.00,10.00,5.00,7.00,3.00,123.00,5.00,0.85,38933.33
13821210,SPECIAL OFFER Storey Lake 5Bd&4ba Pool&Lake LL3087,179.00,12.00,5.00,7.00,4.00,64.00,5.00,0.76,49654.60
16847375,"5 bedroom villa, private pool, 5 minutes from Disn",176.00,13.00,5.00,7.00,4.00,24.00,5.00,0.83,53212.13
21799563,Superior Executive Home on gated area near Disney,115.00,12.00,5.00,7.00,3.50,17.00,4.50,0.82,34244.60
25168316,Casa near Disney: 5 bed/3 bath lakefront pool home,150.00,12.00,5.00,7.00,3.00,9.00,5.00,0.81,44301.88
12570847,5bed Lake view Themed house Orlando,190.00,10.00,5.00,6.00,5.00,40.00,5.00,0.81,56404.67
21500202,DISNEY LUXURY HOME - THE HOUSE FOR YOUR FAMILY,250.00,12.00,5.00,7.00,5.00,20.00,5.00,0.76,69350.00
10550560,5B/LAKE VIEW/GAME ROOM/15MIN DISNEY,159.00,12.00,5.00,7.00,3.50,88.00,5.00,0.83,47878.88
20769592,SPECIAL OFFER Storey Lake 5Bd&4Ba+Pool Lake MB4895,179.00,12.00,5.00,7.00,4.00,50.00,5.00,0.81,52758.01
19055273,"Great location! Storey Lake Resort, Disney Area",160.00,12.00,5.00,7.00,4.00,37.00,5.00,0.78,45454.67
1332145,The Enchanted Villa in Windsor Hills near Disney,119.00,10.00,5.00,7.00,5.00,37.00,5.00,0.76,33046.80
17954004,Awesome Disney Vacation Rental,119.00,10.00,5.00,7.00,3.00,16.00,5.00,0.81,35037.57
13060936,Beautiful 5 BR townhome with pool and game room,125.00,10.00,5.00,7.00,4.50,33.00,5.00,0.76,34560.94
14120755,Vacation like a celebrity! 5 BR with splash pool!,125.00,11.00,5.00,7.00,4.50,36.00,5.00,0.79,36043.75
16871676,"5BR/4BA home with splash pool, sleeps 12!!!",102.00,12.00,5.00,7.00,4.00,43.00,5.00,0.72,26774.58
20709378,Phenomenal Brand New 5BD/4.5BA Townhome!,132.00,10.00,5.00,7.00,3.50,17.00,5.00,0.78,37339.50
22829341,Beautifully renovated 5BD 3.5BA villa near Disney!,125.00,10.00,5.00,7.00,3.50,14.00,5.00,0.79,35929.69
14023841,Cancelled #24,161.00,10.00,5.00,7.00,4.50,13.00,5.00,0.82,47893.48
14065462,Cancelled #29,152.00,10.00,5.00,7.00,4.00,13.00,5.00,0.75,41748.70
18039471,Cancelled #43,272.00,13.00,5.00,7.00,5.00,24.00,5.00,0.79,78679.40
19778899,Cancelled #44,272.00,12.00,5.00,7.00,5.00,3.00,5.00,0.79,77934.80
6747568,Disney Golf Exec. Home (1108),219.00,10.00,5.00,7.00,4.00,19.00,5.00,0.80,64081.23
12350280,Orlando Dream At Westside 10 min from Disney!,76.00,11.00,5.00,7.00,4.50,87.00,5.00,0.81,22492.52
6744153,Luxurious Solterra Resort 15 min from Disney area,199.00,11.00,5.00,7.00,4.50,62.00,5.00,0.80,58350.12
13967851,NEW! Modern/3m Disney (3133) Two Ensuites,170.00,12.00,5.00,7.00,4.00,48.00,5.00,0.81,50467.33
22272910,5 Bedroom/5 Bathroom Storey Lake (4777KC),269.00,15.00,5.00,7.00,5.00,10.00,5.00,0.87,85748.23
13513371,SPECIAL OFFER Storey Lake 5Bed5Bath Pool&Spa 4708,199.00,12.00,5.00,7.00,5.00,66.00,5.00,0.84,60650.23
15159734,New Townhome 8 minutes from Disney,151.00,10.00,5.00,7.00,4.00,42.00,5.00,0.78,42714.13
16017879,LUXURY 5BED 3BATH|PRIVATE POOL HOME|LAKE VIEW,175.00,10.00,5.00,7.00,3.00,12.00,5.00,0.81,51951.67
3709305,Disney 5bd 4bath Private Pool & Spa,144.00,12.00,5.00,7.00,4.00,50.00,5.00,0.81,42705.00
9489402,LUXURY HOME Paradise Palm KISSIMMEE RESORT FLORIDA,199.00,12.00,5.00,7.00,5.00,31.00,5.00,0.85,61800.28
16575525,New Town Home 5 Bad / 4 bat near Disney with Pool,180.00,12.00,5.00,7.00,4.00,23.00,5.00,0.86,56392.50
20681190,Min to Disney World! 5 bed 5 Bath !Free Shuttle!(4781),240.00,12.00,5.00,7.00,5.00,15.00,5.00,0.82,71759.00
15506756,**NEW 5 BED WITH POOL NEAR DISNEY**,179.00,10.00,5.00,7.00,4.50,18.00,5.00,0.79,51287.98
18854027,5 bedroom Home with Pool 10 min from Disney World,175.00,10.00,5.00,7.00,3.50,27.00,5.00,0.82,52058.13
20000011,MyRental Property 37,299.00,12.00,5.00,7.00,5.00,25.00,5.00,0.83,90400.16
20000012,MyRental Property 37,299.00,12.00,5.00,7.00,5.00,25.00,5.00,0.79,85943.81
20000025,MyRental Property 24,189.00,10.00,5.00,7.00,4.00,24.00,5.00,0.78,53980.76
20815316,Storey Lake Escape,159.00,10.00,5.00,8.00,4.00,36.00,4.50,0.78,45509.11
15675913,Luxurious Sonoma House - 5br with private pool!ARB,185.00,15.00,5.00,8.00,5.00,24.00,5.00,0.82,55426.77
21334223,STOREY LAKE NO WATER PARK FEE VACATION HOME,129.00,14.00,5.00,8.00,4.00,50.00,5.00,0.75,35274.51
2373716,"Gated, 5Br/3Ba, 6mi to Disney, free WiFi/Cable TV",88.00,12.00,5.00,8.00,3.00,126.00,4.50,0.79,25240.97
7109681,Private Hot Tub! Awesome 5BR Unit Near ALL Parks (2420CV),105.00,12.00,5.00,8.00,3.00,59.00,4.50,0.82,31394.56
210833,"Gated, Sleep12, free WiFi/TV, 6mToDisney, Jacuzzi",88.00,12.00,5.00,8.00,3.00,135.00,4.50,0.81,26151.03
21800983,Luxury villa near Disney !,90.00,11.00,5.00,8.00,4.50,36.00,4.50,0.82,26937.00
3852008,"5BR New Home, Private Pool, 15min Disney, Gated",189.00,12.00,5.00,8.00,4.50,94.00,5.00,0.78,53865.79
20215417,NH-18006 New Luxury 5 Bedr House Close to Disney,150.00,14.00,5.00,8.00,4.00,51.00,5.00,0.77,42385.63
27751986,Spacious 5bd near Disney -Top Rated Resort 4815,159.00,13.00,5.00,8.00,4.00,15.00,5.00,0.80,46524.73
18748802,Contemporary Decor Vacation Home SL4773,257.00,11.00,5.00,8.00,5.00,19.00,5.00,0.79,73793.27
14300396,Spacious New Villa for Families - close to disney,169.00,10.00,5.00,8.00,5.00,35.00,5.00,0.80,49450.81
8407531,Spectacular Orlando Golf Villa,119.00,10.00,5.00,8.00,3.00,33.00,5.00,0.78,33843.10
17827575,Festival Vacation Getaway - 5 Miles from Disney!,160.00,12.00,5.00,8.00,5.00,52.00,5.00,0.80,46817.33
23269741,Brand New 5BD/5BA Villa 10 min from Walt Disney!,190.00,12.00,5.00,8.00,5.00,10.00,5.00,0.77,53572.88
11303968,5 Bed/4 Bth Star Wars/Frozen Home Private Pool/Spa,155.00,12.00,5.00,8.00,4.00,23.00,5.00,0.83,47098.69
20000019,MyRental Property 30,189.00,10.00,5.00,8.00,4.00,61.00,5.00,0.76,52486.09
20960928,Stunning 5 bedroom home at Storey Lake,220.00,10.00,5.00,9.00,5.00,25.00,4.50,0.79,63035.50
19952053,SPECIAL OFFER Storey Lake 5Bed&5Bath Pool&Spa 4804,249.00,14.00,5.00,9.00,5.00,53.00,5.00,0.82,74601.44
27815137,Lakeview 5Br/Private Pool/Gated Resort/near Disney,112.00,13.00,5.00,9.00,3.00,24.00,4.50,0.75,30762.20
11890736,Vacation Home Orlando,169.00,12.00,5.00,9.00,5.00,85.00,5.00,0.76,47034.81
29828917,Comfortable with game room and pool! Near Disney!,152.00,12.00,5.00,9.00,5.00,13.00,5.00,0.77,42627.13
13991836,Fabulous Brand New 5Bed/5Bath/Game and Movie room,199.00,12.00,5.00,9.00,5.00,57.00,4.50,0.83,60044.93
8281657,5 Bdrm/Priv Pool MInutes to Disney!,130.00,14.00,5.00,9.00,2.50,86.00,4.50,0.78,36813.29
18159536,Wonder near Disney - Pool Home,133.00,12.00,5.00,9.00,4.00,86.00,5.00,0.86,41586.88
192505,"Relaxed Villa,3 Miles to Disney, 5BR/3.5 Bath/Pool",140.00,12.00,5.00,9.00,3.50,104.00,5.00,0.78,40028.33
15856777,NEW! Modern Home 5 Min Disney (4813) Two Ensuites,218.00,14.00,5.00,9.00,4.00,40.00,5.00,0.80,63788.62
18709696,NEW! 5 Bedroom/5 Bathroom Paradise Palms (8942SP),189.00,15.00,5.00,9.00,5.00,22.00,5.00,0.79,54613.13
22358373,5 Bathrooms/4 Bathrooms Storey Lake (4890RC),119.00,14.00,5.00,9.00,4.00,25.00,5.00,0.81,35363.33
14935130,5 Bedroom/4.5 Bathroom Windsor Westside (2034MD),179.00,12.00,5.00,9.00,4.50,37.00,5.00,0.80,51995.77
20747478,"Up 12 guests,9beds 5/5b Luxury at Encore WaterPark",259.00,12.00,5.00,9.00,5.00,26.00,5.00,0.77,72634.39
15928553,Emerald Island Luxury 5 BR 4 Bath 3 Miles Disney,139.00,12.00,5.00,9.00,4.00,46.00,5.00,0.79,40122.93
20000009,MyRental Property 39,149.00,14.00,5.00,9.00,5.00,30.00,5.00,0.84,45728.72
20000013,MyRental Property 36,149.00,14.00,5.00,9.00,5.00,29.00,5.00,0.78,42193.70
9506622,5Bed 5bath with pool near Disney,204.00,14.00,5.00,10.00,5.00,102.00,5.00,0.76,56403.45
13393890,NH-18002 Brand New 5 Bedroom Near Disney,140.00,14.00,5.00,10.00,4.00,140.00,5.00,0.80,40880.00
12112853,Gorgeous Disney Lake View Home,140.00,12.00,5.00,10.00,3.50,30.00,5.00,0.83,42285.25
19522947,5 bed 10 min to Disney at Storey Lake 4785,159.00,12.00,5.00,10.00,5.00,18.00,5.00,0.78,45267.30
3666988,Orlando Terra Verde Retreat,160.00,10.00,5.00,10.00,4.00,66.00,4.50,0.76,44238.00
18995930,NEW! 5 Bed/4 Bath Near Disney! Storey Lake (3066),136.00,14.00,5.00,10.00,4.00,36.00,5.00,0.85,42235.37
20484139,NEWLY BUILT 5 bed 5 bath 5 minutes to Disney World,210.00,14.00,5.00,10.00,5.00,33.00,5.00,0.82,62853.00
24117198,Close to Disney!NewTownhome5BD 4BTH W/Private Pool,190.00,14.00,5.00,10.00,4.00,33.00,5.00,0.73,50741.08
17078035,Just steps away from Disney...You will love it!,159.00,14.00,5.00,10.00,2.50,42.00,5.00,0.77,44832.04
23503908,"ST66-GATED RESORT, KIDS THEMED ROOMS, BBQ, WIFI!!!",212.00,14.00,5.00,11.00,5.00,11.00,5.00,0.77,59389.15
13330433,"Mickey, Minnie, Princess and fun",159.00,12.00,5.00,12.00,4.50,39.00,5.00,0.81,47201.80
14760522,"Townhome 5 BR NEW ""Windsor at Westside Resort""",174.00,12.00,5.00,12.00,4.50,53.00,5.00,0.82,52131.13
